        Date        , GPU Clock [MHz] , Memory Clock [MHz] , GPU Temperature [°C] , GPU Load [%] , Memory Used (Dedicated) [MB] , GPU Power [W] , GPU Voltage [V] , CPU Temperature [°C] , System Memory Used [MB] ,
2024-03-28 23:04:07 ,          99.8   ,           2593.7   ,               64.0   ,         38   ,                       1730   ,         1.4   ,             -   ,               95.0   ,                 11040   ,
2024-03-28 23:04:08 ,          99.8   ,           2593.7   ,               63.0   ,         34   ,                       1731   ,         1.2   ,             -   ,               95.0   ,                 11040   ,
2024-03-28 23:04:09 ,          99.8   ,           2593.7   ,               64.0   ,         34   ,                       1731   ,         1.2   ,             -   ,               97.0   ,                 11040   ,
2024-03-28 23:04:10 ,         598.5   ,           2593.7   ,               64.0   ,         34   ,                       1731   ,         1.2   ,         0.800   ,               91.0   ,                 11042   ,
2024-03-28 23:04:11 ,          99.8   ,           2593.7   ,               64.0   ,         34   ,                       1731   ,         1.2   ,             -   ,               95.0   ,                 11067   ,
2024-03-28 23:04:12 ,          99.8   ,           2593.7   ,               65.0   ,         36   ,                       1731   ,         1.2   ,             -   ,               92.0   ,                 11075   ,
2024-03-28 23:04:13 ,         598.5   ,           2593.7   ,               64.0   ,         37   ,                       1731   ,         1.3   ,         0.800   ,               96.0   ,                 11074   ,
2024-03-28 23:04:14 ,          99.8   ,           2593.7   ,               64.0   ,         33   ,                       1731   ,         1.1   ,             -   ,               93.0   ,                 11074   ,
2024-03-28 23:04:15 ,          99.8   ,           2593.7   ,               64.0   ,         34   ,                       1731   ,         1.1   ,             -   ,               96.0   ,                 11073   ,
2024-03-28 23:04:17 ,         598.5   ,           2593.7   ,               64.0   ,         33   ,                       1731   ,         1.1   ,         0.800   ,               94.0   ,                 11072   ,
2024-03-28 23:04:17 ,          99.8   ,           2593.7   ,               66.0   ,         33   ,                       1731   ,         1.1   ,             -   ,               96.0   ,                 11074   ,
2024-03-28 23:04:18 ,         598.5   ,           2593.7   ,               64.0   ,         33   ,                       1731   ,         1.1   ,         0.800   ,               97.0   ,                 11073   ,
2024-03-28 23:04:19 ,          99.8   ,           2593.7   ,               64.0   ,         33   ,                       1733   ,         1.1   ,             -   ,               96.0   ,                 11071   ,
2024-03-28 23:04:20 ,          99.8   ,           2593.7   ,               64.0   ,         36   ,                       1733   ,         1.3   ,             -   ,               93.0   ,                 11072   ,
2024-03-28 23:04:21 ,          99.8   ,           2593.7   ,               64.0   ,         35   ,                       1734   ,         1.2   ,             -   ,               94.0   ,                 11073   ,
2024-03-28 23:04:22 ,          99.8   ,           2593.7   ,               64.0   ,         37   ,                       1734   ,         1.3   ,             -   ,               94.0   ,                 11072   ,
2024-03-28 23:04:23 ,          99.8   ,           2593.7   ,               64.0   ,         34   ,                       1734   ,         1.2   ,             -   ,               95.0   ,                 11074   ,
2024-03-28 23:04:25 ,         598.5   ,           2593.7   ,               67.0   ,         39   ,                       1734   ,         1.4   ,         0.800   ,               92.0   ,                 11068   ,
2024-03-28 23:04:25 ,          99.8   ,           2593.7   ,               65.0   ,         39   ,                       1734   ,         1.4   ,             -   ,               92.0   ,                 11067   ,
2024-03-28 23:04:26 ,          99.8   ,           2593.7   ,               65.0   ,         39   ,                       1734   ,         1.4   ,             -   ,               94.0   ,                 11064   ,
2024-03-28 23:04:27 ,          99.8   ,           2593.7   ,               64.0   ,         40   ,                       1734   ,         1.5   ,             -   ,               95.0   ,                 11065   ,
2024-03-28 23:04:28 ,         598.5   ,           2593.7   ,               66.0   ,         40   ,                       1734   ,         1.4   ,         0.800   ,               95.0   ,                 11066   ,
2024-03-28 23:04:29 ,         598.5   ,           2593.7   ,               64.0   ,         39   ,                       1734   ,         1.4   ,         0.800   ,               94.0   ,                 11066   ,
2024-03-28 23:04:30 ,         598.5   ,           2593.7   ,               64.0   ,         41   ,                       1734   ,         1.5   ,         0.800   ,               95.0   ,                 11065   ,
2024-03-28 23:04:31 ,          99.8   ,           2593.7   ,               67.0   ,         41   ,                       1734   ,         1.5   ,             -   ,               91.0   ,                 11062   ,
2024-03-28 23:04:32 ,          99.8   ,           2593.7   ,               66.0   ,         38   ,                       1734   ,         1.4   ,             -   ,               92.0   ,                 11064   ,
2024-03-28 23:04:34 ,         598.5   ,           2593.7   ,               64.0   ,         36   ,                       1734   ,         1.2   ,         0.800   ,               96.0   ,                 11063   ,
2024-03-28 23:04:34 ,          99.8   ,           2593.7   ,               66.0   ,         37   ,                       1734   ,         1.3   ,             -   ,               96.0   ,                 11063   ,
2024-03-28 23:04:35 ,         598.5   ,           2593.7   ,               66.0   ,         39   ,                       1734   ,         1.4   ,         0.800   ,               94.0   ,                 11063   ,
2024-03-28 23:04:36 ,          99.8   ,           2593.7   ,               64.0   ,         38   ,                       1734   ,         1.3   ,             -   ,               89.0   ,                 11060   ,
2024-03-28 23:04:37 ,          99.8   ,           2593.7   ,               64.0   ,         36   ,                       1734   ,         1.3   ,             -   ,               91.0   ,                 11062   ,
2024-03-28 23:04:38 ,          99.8   ,           2593.7   ,               64.0   ,         36   ,                       1734   ,         1.2   ,             -   ,               96.0   ,                 11062   ,
2024-03-28 23:04:39 ,         598.5   ,           2593.7   ,               64.0   ,         35   ,                       1734   ,         1.2   ,         0.800   ,               95.0   ,                 11062   ,
2024-03-28 23:04:40 ,          99.8   ,           2593.7   ,               66.0   ,         36   ,                       1735   ,         1.3   ,             -   ,               92.0   ,                 11061   ,
2024-03-28 23:04:41 ,         598.5   ,           2593.7   ,               66.0   ,         37   ,                       1735   ,         1.3   ,         0.800   ,               95.0   ,                 11050   ,
2024-03-28 23:04:42 ,         598.5   ,           2593.7   ,               66.0   ,         39   ,                       1735   ,         1.4   ,         0.800   ,               88.0   ,                 11057   ,
2024-03-28 23:04:44 ,         598.5   ,           2593.7   ,               67.0   ,         41   ,                       1736   ,         1.5   ,         0.800   ,               97.0   ,                 11056   ,
2024-03-28 23:04:44 ,         598.5   ,           2593.7   ,               67.0   ,         40   ,                       1736   ,         1.5   ,         0.800   ,               93.0   ,                 11056   ,
2024-03-28 23:04:45 ,         598.5   ,           2593.7   ,               64.0   ,         40   ,                       1736   ,         1.5   ,         0.800   ,               89.0   ,                 11052   ,
2024-03-28 23:04:46 ,          99.8   ,           2593.7   ,               64.0   ,         41   ,                       1736   ,         1.4   ,             -   ,               91.0   ,                 11044   ,
2024-03-28 23:04:48 ,          99.8   ,           2593.7   ,               66.0   ,         42   ,                       1736   ,         1.5   ,             -   ,               91.0   ,                 11045   ,
2024-03-28 23:04:48 ,         598.5   ,           2593.7   ,               67.0   ,         49   ,                       1736   ,         1.9   ,         0.800   ,               92.0   ,                 11045   ,
2024-03-28 23:04:49 ,         598.5   ,           2593.7   ,               66.0   ,         53   ,                       1736   ,         2.1   ,         0.800   ,               91.0   ,                 11044   ,
2024-03-28 23:04:50 ,         598.5   ,           2593.7   ,               67.0   ,         55   ,                       1737   ,         2.2   ,         0.800   ,               91.0   ,                 11042   ,
2024-03-28 23:04:51 ,          99.8   ,           2593.7   ,               67.0   ,         54   ,                       1737   ,         2.2   ,             -   ,               86.0   ,                 11042   ,
2024-03-28 23:04:52 ,          99.8   ,           2593.7   ,               66.0   ,         52   ,                       1737   ,         2.1   ,             -   ,               95.0   ,                 11045   ,
2024-03-28 23:04:53 ,          99.8   ,           2593.7   ,               66.0   ,         54   ,                       1737   ,         2.2   ,             -   ,               86.0   ,                 11042   ,
2024-03-28 23:04:54 ,         598.5   ,           2593.7   ,               64.0   ,         47   ,                       1737   ,         1.8   ,         0.800   ,               84.0   ,                 11041   ,
2024-03-28 23:04:55 ,          99.8   ,           2593.7   ,               64.0   ,         36   ,                       1737   ,         1.2   ,             -   ,               95.0   ,                 11041   ,
2024-03-28 23:04:56 ,          99.8   ,           2593.7   ,               64.0   ,         38   ,                       1737   ,         1.4   ,             -   ,               87.0   ,                 11040   ,
2024-03-28 23:04:57 ,         598.5   ,           2593.7   ,               64.0   ,         38   ,                       1737   ,         1.4   ,         0.800   ,               93.0   ,                 11041   ,
2024-03-28 23:04:58 ,          99.8   ,           2593.7   ,               64.0   ,         37   ,                       1737   ,         1.3   ,             -   ,               97.0   ,                 11041   ,
2024-03-28 23:04:59 ,         598.5   ,           2593.7   ,               64.0   ,         37   ,                       1737   ,         1.3   ,         0.805   ,               96.0   ,                 11041   ,
2024-03-28 23:05:00 ,          99.8   ,           2593.7   ,               64.0   ,         40   ,                       1738   ,         1.4   ,             -   ,               89.0   ,                 11041   ,
2024-03-28 23:05:02 ,          99.8   ,           2593.7   ,               64.0   ,         41   ,                       1738   ,         1.5   ,             -   ,               91.0   ,                 11042   ,
2024-03-28 23:05:02 ,         598.5   ,           2593.7   ,               65.0   ,         41   ,                       1738   ,         1.5   ,         0.800   ,               96.0   ,                 11040   ,
2024-03-28 23:05:03 ,         598.5   ,           2593.7   ,               64.0   ,         42   ,                       1739   ,         1.5   ,         0.800   ,               91.0   ,                 11044   ,
2024-03-28 23:05:04 ,          99.8   ,           2593.7   ,               64.0   ,         40   ,                       1740   ,         1.5   ,             -   ,               90.0   ,                 11043   ,
2024-03-28 23:05:05 ,         598.5   ,           2593.7   ,               64.0   ,         38   ,                       1640   ,         1.3   ,         0.800   ,               86.0   ,                 11043   ,
2024-03-28 23:05:06 ,          99.8   ,           2593.7   ,               64.0   ,         40   ,                       1640   ,         1.4   ,             -   ,               86.0   ,                 11043   ,
2024-03-28 23:05:07 ,         598.5   ,           2593.7   ,               64.0   ,         41   ,                       1640   ,         1.5   ,         0.800   ,               89.0   ,                 10997   ,
2024-03-28 23:05:08 ,         598.5   ,           2593.7   ,               64.0   ,         44   ,                       1640   ,         1.6   ,         0.800   ,               87.0   ,                 10954   ,
2024-03-28 23:05:09 ,         598.5   ,           2593.7   ,               66.0   ,         43   ,                       1640   ,         1.7   ,         0.800   ,               90.0   ,                 10954   ,
2024-03-28 23:05:10 ,          99.8   ,           2593.7   ,               64.0   ,         40   ,                       1640   ,         1.5   ,             -   ,               92.0   ,                 10955   ,
2024-03-28 23:05:11 ,         598.5   ,           2593.7   ,               64.0   ,         34   ,                       1641   ,         1.3   ,         0.800   ,               86.0   ,                 10962   ,
2024-03-28 23:05:12 ,          99.8   ,           2593.7   ,               65.0   ,         38   ,                       1641   ,         1.4   ,             -   ,               86.0   ,                 10970   ,
2024-03-28 23:05:13 ,          99.8   ,           2593.7   ,               64.0   ,         38   ,                       1641   ,         1.4   ,             -   ,               91.0   ,                 10965   ,
2024-03-28 23:05:14 ,          99.8   ,           2593.7   ,               64.0   ,         44   ,                       1642   ,         1.7   ,             -   ,               96.0   ,                 10971   ,
2024-03-28 23:05:16 ,          99.8   ,           2593.7   ,               64.0   ,         44   ,                       1642   ,         1.7   ,             -   ,               92.0   ,                 10967   ,
2024-03-28 23:05:16 ,         598.5   ,           2593.7   ,               64.0   ,         43   ,                       1642   ,         1.6   ,         0.800   ,               88.0   ,                 10965   ,
2024-03-28 23:05:17 ,          99.8   ,           2593.7   ,               64.0   ,         40   ,                       1642   ,         1.5   ,             -   ,               91.0   ,                 10967   ,
2024-03-28 23:05:18 ,          99.8   ,           2593.7   ,               64.0   ,         37   ,                       1642   ,         1.4   ,             -   ,               90.0   ,                 10965   ,
2024-03-28 23:05:19 ,          99.8   ,           2593.7   ,               64.0   ,         35   ,                       1642   ,         1.3   ,             -   ,               90.0   ,                 10966   ,
2024-03-28 23:05:20 ,         598.5   ,           2593.7   ,               64.0   ,         35   ,                       1642   ,         1.2   ,         0.800   ,               92.0   ,                 10965   ,
2024-03-28 23:05:21 ,          99.8   ,           2593.7   ,               64.0   ,         35   ,                       1642   ,         1.2   ,             -   ,               92.0   ,                 10964   ,
2024-03-28 23:05:23 ,          99.8   ,           2593.7   ,               64.0   ,         35   ,                       1642   ,         1.2   ,             -   ,               95.0   ,                 10965   ,
2024-03-28 23:05:24 ,          99.8   ,           2593.7   ,               63.0   ,         36   ,                       1642   ,         1.3   ,             -   ,               97.0   ,                 10964   ,
2024-03-28 23:05:24 ,          99.8   ,           2593.7   ,               65.0   ,         35   ,                       1642   ,         1.2   ,             -   ,               97.0   ,                 10965   ,
2024-03-28 23:05:26 ,          99.8   ,           2593.7   ,               63.0   ,         34   ,                       1642   ,         1.2   ,             -   ,               91.0   ,                 10964   ,
2024-03-28 23:05:26 ,         598.5   ,           2593.7   ,               63.0   ,         33   ,                       1642   ,         1.2   ,         0.800   ,               87.0   ,                 10964   ,
2024-03-28 23:05:28 ,          99.8   ,           2593.7   ,               64.0   ,         34   ,                       1642   ,         1.2   ,             -   ,               95.0   ,                 10965   ,
2024-03-28 23:05:28 ,         598.5   ,           2593.7   ,               64.0   ,         33   ,                       1643   ,         1.2   ,         0.800   ,               96.0   ,                 10965   ,
2024-03-28 23:05:30 ,          99.8   ,           2593.7   ,               63.0   ,         34   ,                       1643   ,         1.2   ,             -   ,               92.0   ,                 10953   ,
2024-03-28 23:05:30 ,          99.8   ,           2593.7   ,               63.0   ,         36   ,                       1643   ,         1.3   ,             -   ,               86.0   ,                 10949   ,
2024-03-28 23:05:32 ,         598.5   ,           2593.7   ,               64.0   ,         36   ,                       1643   ,         1.3   ,         0.800   ,               95.0   ,                 10953   ,
2024-03-28 23:05:33 ,         598.5   ,           2593.7   ,               63.0   ,         37   ,                       1643   ,         1.3   ,         0.800   ,               93.0   ,                 10953   ,
2024-03-28 23:05:33 ,          99.8   ,           2593.7   ,               64.0   ,         37   ,                       1643   ,         1.3   ,             -   ,               89.0   ,                 10953   ,
2024-03-28 23:05:34 ,          99.8   ,           2593.7   ,               64.0   ,         38   ,                       1637   ,         1.3   ,             -   ,               92.0   ,                 10968   ,
2024-03-28 23:05:35 ,          99.8   ,           2593.7   ,               64.0   ,         39   ,                       1637   ,         1.4   ,             -   ,               97.0   ,                 10968   ,
2024-03-28 23:05:37 ,         598.5   ,           2593.7   ,               64.0   ,         36   ,                       1637   ,         1.3   ,         0.800   ,               90.0   ,                 10927   ,
2024-03-28 23:05:37 ,          99.8   ,           2593.7   ,               63.0   ,         19   ,                       1629   ,         0.7   ,             -   ,               92.0   ,                 10935   ,
2024-03-28 23:05:38 ,          99.8   ,           2593.7   ,               64.0   ,         28   ,                       1641   ,         1.0   ,             -   ,               95.0   ,                 10958   ,
2024-03-28 23:05:39 ,          99.8   ,           2593.7   ,               64.0   ,         39   ,                       1641   ,         1.4   ,             -   ,               87.0   ,                 10959   ,
2024-03-28 23:05:40 ,         598.5   ,           2593.7   ,               64.0   ,         40   ,                       1641   ,         1.4   ,             -   ,               84.0   ,                 10956   ,
2024-03-28 23:05:42 ,         598.5   ,           2593.7   ,               64.0   ,         39   ,                       1636   ,         1.4   ,         0.805   ,               87.0   ,                 10952   ,
2024-03-28 23:05:43 ,          99.8   ,           2593.7   ,               64.0   ,         40   ,                       1636   ,         1.4   ,             -   ,               87.0   ,                 10953   ,
2024-03-28 23:05:44 ,          99.8   ,           2593.7   ,               64.0   ,         45   ,                       1637   ,         1.8   ,             -   ,               90.0   ,                 10952   ,
2024-03-28 23:05:45 ,         598.5   ,           2593.7   ,               64.0   ,         47   ,                       1637   ,         1.9   ,         0.800   ,               90.0   ,                 10952   ,
2024-03-28 23:05:46 ,         598.5   ,           2593.7   ,               64.0   ,         45   ,                       1637   ,         1.8   ,         0.800   ,               86.0   ,                 10952   ,
2024-03-28 23:05:47 ,         598.5   ,           2593.7   ,               64.0   ,         48   ,                       1638   ,         1.9   ,         0.800   ,               84.0   ,                 10952   ,
2024-03-28 23:05:48 ,         598.5   ,           2593.7   ,               64.0   ,         50   ,                       1638   ,         2.0   ,         0.800   ,               86.0   ,                 10946   ,
2024-03-28 23:05:49 ,         598.5   ,           2593.7   ,               64.0   ,         61   ,                       1639   ,         2.5   ,         0.800   ,               83.0   ,                 10948   ,
2024-03-28 23:05:50 ,         598.5   ,           2593.7   ,               65.0   ,         55   ,                       1639   ,         2.3   ,         0.800   ,               79.0   ,                 10948   ,
2024-03-28 23:05:51 ,         598.5   ,           2593.7   ,               64.0   ,         55   ,                       1640   ,         2.3   ,         0.800   ,               82.0   ,                 10946   ,
2024-03-28 23:05:52 ,         598.5   ,           2593.7   ,               64.0   ,         63   ,                       1641   ,         2.7   ,         0.800   ,               84.0   ,                 10949   ,
2024-03-28 23:05:52 ,          99.8   ,           2593.7   ,               65.0   ,         66   ,                       1641   ,         2.9   ,             -   ,               84.0   ,                 10949   ,
2024-03-28 23:05:53 ,          99.8   ,           2593.7   ,               64.0   ,         59   ,                       1641   ,         2.5   ,             -   ,               85.0   ,                 10949   ,
2024-03-28 23:05:55 ,         598.5   ,           2593.7   ,               67.0   ,         64   ,                       1641   ,         2.9   ,         0.800   ,               83.0   ,                 10949   ,
2024-03-28 23:05:56 ,          99.8   ,           2593.7   ,               64.0   ,         69   ,                       1642   ,         3.2   ,             -   ,               88.0   ,                 10947   ,
2024-03-28 23:05:57 ,          99.8   ,           2593.7   ,               64.0   ,         60   ,                       1642   ,         2.6   ,             -   ,               83.0   ,                 10949   ,
2024-03-28 23:05:58 ,         598.5   ,           2593.7   ,               64.0   ,         56   ,                       1642   ,         2.4   ,         0.800   ,               85.0   ,                 10949   ,
2024-03-28 23:05:59 ,          99.8   ,           2593.7   ,               64.0   ,         48   ,                       1642   ,         1.9   ,             -   ,               81.0   ,                 10948   ,
2024-03-28 23:06:00 ,          99.8   ,           2593.7   ,               64.0   ,         44   ,                       1642   ,         1.8   ,             -   ,               87.0   ,                 10949   ,
2024-03-28 23:06:01 ,         598.5   ,           2593.7   ,               64.0   ,         47   ,                       1642   ,         1.9   ,         0.800   ,               84.0   ,                 10948   ,
2024-03-28 23:06:02 ,          99.8   ,           2593.7   ,               63.0   ,         40   ,                       1642   ,         1.5   ,             -   ,               87.0   ,                 10949   ,
2024-03-28 23:06:03 ,          99.8   ,           2593.7   ,               64.0   ,         38   ,                       1642   ,         1.4   ,             -   ,               93.0   ,                 10949   ,
2024-03-28 23:06:04 ,         598.5   ,           2593.7   ,               64.0   ,         36   ,                       1740   ,         1.3   ,         0.800   ,               83.0   ,                 11097   ,
2024-03-28 23:06:04 ,         598.5   ,           2593.7   ,               64.0   ,         56   ,                       1715   ,         2.2   ,         0.800   ,               83.0   ,                 11075   ,
2024-03-28 23:06:06 ,         598.5   ,           2593.7   ,               64.0   ,         60   ,                       1715   ,         2.5   ,         0.800   ,               83.0   ,                 11075   ,
2024-03-28 23:06:07 ,          99.8   ,           2593.7   ,               66.0   ,         66   ,                       1694   ,         2.8   ,             -   ,               86.0   ,                 11077   ,
2024-03-28 23:06:08 ,         598.5   ,           2593.7   ,               66.0   ,         73   ,                       1694   ,         3.3   ,         0.800   ,               81.0   ,                 11078   ,
2024-03-28 23:06:08 ,         598.5   ,           2593.7   ,               64.0   ,         61   ,                       1694   ,         2.6   ,         0.800   ,               82.0   ,                 11078   ,
2024-03-28 23:06:10 ,          99.8   ,           2593.7   ,               64.0   ,         62   ,                       1694   ,         2.6   ,             -   ,               86.0   ,                 11046   ,
2024-03-28 23:06:11 ,         598.5   ,           2593.7   ,               64.0   ,         62   ,                       1694   ,         2.6   ,         0.800   ,               88.0   ,                 11041   ,
2024-03-28 23:06:12 ,          99.8   ,           2593.7   ,               64.0   ,         64   ,                       1694   ,         2.7   ,             -   ,               83.0   ,                 11043   ,
2024-03-28 23:06:13 ,         598.5   ,           2593.7   ,               67.0   ,         67   ,                       1694   ,         2.9   ,         0.800   ,               80.0   ,                 11022   ,
2024-03-28 23:06:14 ,         748.2   ,           2593.7   ,               67.0   ,         85   ,                       1695   ,         4.9   ,         0.840   ,               79.0   ,                 11022   ,
2024-03-28 23:06:15 ,         598.5   ,           2593.7   ,               67.0   ,         82   ,                       1696   ,         4.4   ,         0.800   ,               84.0   ,                 11022   ,
2024-03-28 23:06:16 ,         598.5   ,           2593.7   ,               64.0   ,         75   ,                       1696   ,         3.7   ,         0.800   ,               87.0   ,                 11023   ,
2024-03-28 23:06:17 ,         598.5   ,           2593.7   ,               66.0   ,         71   ,                       1701   ,         3.4   ,         0.800   ,               83.0   ,                 11034   ,
2024-03-28 23:06:18 ,         598.5   ,           2593.7   ,               67.0   ,         76   ,                       1701   ,         3.8   ,         0.800   ,               83.0   ,                 11033   ,
2024-03-28 23:06:19 ,         598.5   ,           2593.7   ,               67.0   ,         76   ,                       1693   ,         3.8   ,         0.800   ,               82.0   ,                 11033   ,
2024-03-28 23:06:20 ,         598.5   ,           2593.7   ,               64.0   ,         66   ,                       1693   ,         3.0   ,         0.800   ,               87.0   ,                 11032   ,
2024-03-28 23:06:21 ,          99.8   ,           2593.7   ,               64.0   ,         67   ,                       1693   ,         2.9   ,             -   ,               86.0   ,                 11032   ,
2024-03-28 23:06:22 ,         598.5   ,           2593.7   ,               64.0   ,         68   ,                       1693   ,         2.9   ,         0.800   ,               87.0   ,                 11030   ,
2024-03-28 23:06:23 ,         598.5   ,           2593.7   ,               64.0   ,         64   ,                       1693   ,         2.8   ,         0.800   ,               86.0   ,                 11025   ,
2024-03-28 23:06:24 ,         598.5   ,           2593.7   ,               64.0   ,         63   ,                       1693   ,         2.7   ,         0.800   ,               87.0   ,                 11024   ,
2024-03-28 23:06:25 ,          99.8   ,           2593.7   ,               66.0   ,         63   ,                       1693   ,         2.7   ,             -   ,               84.0   ,                 11018   ,
2024-03-28 23:06:26 ,         598.5   ,           2593.7   ,               63.0   ,         67   ,                       1694   ,         2.9   ,         0.800   ,               84.0   ,                 11018   ,
2024-03-28 23:06:27 ,         598.5   ,           2593.7   ,               64.0   ,         66   ,                       1694   ,         2.9   ,         0.800   ,               84.0   ,                 11017   ,
2024-03-28 23:06:28 ,         598.5   ,           2593.7   ,               64.0   ,         65   ,                       1694   ,         2.8   ,         0.800   ,               83.0   ,                 11019   ,
2024-03-28 23:06:29 ,         598.5   ,           2593.7   ,               64.0   ,         67   ,                       1694   ,         2.9   ,         0.800   ,               87.0   ,                 11018   ,
2024-03-28 23:06:30 ,         598.5   ,           2593.7   ,               66.0   ,         78   ,                       1694   ,         3.7   ,         0.800   ,               83.0   ,                 11018   ,
2024-03-28 23:06:31 ,         598.5   ,           2593.7   ,               66.0   ,         88   ,                       1694   ,         4.3   ,         0.800   ,               80.0   ,                 11016   ,
2024-03-28 23:06:32 ,         598.5   ,           2593.7   ,               67.0   ,         88   ,                       1694   ,         4.2   ,         0.800   ,               82.0   ,                 11017   ,
2024-03-28 23:06:33 ,         598.5   ,           2593.7   ,               66.0   ,         97   ,                       1694   ,         4.7   ,         0.800   ,               82.0   ,                 11016   ,
2024-03-28 23:06:34 ,          99.8   ,           2593.7   ,               68.0   ,         72   ,                       1694   ,         7.9   ,             -   ,               74.0   ,                 11016   ,
2024-03-28 23:06:35 ,         648.4   ,           2593.7   ,               67.0   ,         69   ,                       1694   ,         6.0   ,         0.815   ,               79.0   ,                 11017   ,
2024-03-28 23:06:36 ,         598.5   ,           2593.7   ,               64.0   ,         86   ,                       1437   ,         4.3   ,         0.800   ,               83.0   ,                 11018   ,
2024-03-28 23:06:37 ,          99.8   ,           2593.7   ,               64.0   ,         60   ,                       1437   ,         2.5   ,             -   ,               83.0   ,                 10937   ,
2024-03-28 23:06:38 ,         598.5   ,           2593.7   ,               63.0   ,         60   ,                       1437   ,         2.4   ,         0.800   ,               84.0   ,                 10934   ,
2024-03-28 23:06:39 ,         598.7   ,           2594.3   ,               63.0   ,         54   ,                       1438   ,         2.2   ,         0.800   ,               87.0   ,                 10937   ,
2024-03-28 23:06:40 ,          99.8   ,           2594.3   ,               62.0   ,         40   ,                       1438   ,         1.4   ,             -   ,               87.0   ,                 10937   ,
2024-03-28 23:06:41 ,          99.8   ,           2594.3   ,               62.0   ,         42   ,                       1438   ,         1.6   ,             -   ,               88.0   ,                 10937   ,
2024-03-28 23:06:42 ,          99.8   ,           2594.3   ,               62.0   ,         42   ,                       1439   ,         1.5   ,             -   ,               80.0   ,                 10937   ,
2024-03-28 23:06:43 ,          99.8   ,           2594.3   ,               62.0   ,         44   ,                       1439   ,         1.6   ,             -   ,               91.0   ,                 10936   ,
2024-03-28 23:06:44 ,          99.8   ,           2594.3   ,               62.0   ,         43   ,                       1439   ,         1.6   ,             -   ,               81.0   ,                 10937   ,
2024-03-28 23:06:45 ,          99.8   ,           2593.7   ,               63.0   ,         50   ,                       1439   ,         2.0   ,             -   ,               86.0   ,                 10937   ,
2024-03-28 23:06:46 ,         598.5   ,           2593.7   ,               63.0   ,         57   ,                       1439   ,         2.3   ,         0.800   ,               84.0   ,                 10937   ,
2024-03-28 23:06:47 ,          99.8   ,           2593.7   ,               62.0   ,         55   ,                       1439   ,         2.2   ,             -   ,               82.0   ,                 10945   ,
2024-03-28 23:06:48 ,          99.8   ,           2593.7   ,               63.0   ,         53   ,                       1439   ,         2.1   ,             -   ,               88.0   ,                 10968   ,
2024-03-28 23:06:49 ,         598.5   ,           2593.7   ,               63.0   ,         51   ,                       1439   ,         2.0   ,         0.805   ,               80.0   ,                 10967   ,
2024-03-28 23:06:50 ,          99.8   ,           2593.7   ,               63.0   ,         50   ,                       1439   ,         2.0   ,             -   ,               81.0   ,                 10965   ,
2024-03-28 23:06:51 ,          99.8   ,           2593.7   ,               60.0   ,         32   ,                       1440   ,         1.3   ,             -   ,               87.0   ,                 10966   ,
2024-03-28 23:06:52 ,         598.5   ,           2593.7   ,               63.0   ,         33   ,                       1474   ,         1.4   ,         0.805   ,               84.0   ,                 11004   ,
2024-03-28 23:06:53 ,         598.5   ,           2593.7   ,               62.0   ,         47   ,                       1474   ,         1.8   ,         0.805   ,               80.0   ,                 11001   ,
2024-03-28 23:06:54 ,         598.5   ,           2593.7   ,               62.0   ,         47   ,                       1474   ,         1.8   ,         0.800   ,               84.0   ,                 11004   ,
2024-03-28 23:06:55 ,          99.8   ,           2593.7   ,               62.0   ,         49   ,                       1474   ,         1.9   ,             -   ,               87.0   ,                 11004   ,
2024-03-28 23:06:56 ,          99.8   ,           2593.7   ,               63.0   ,         51   ,                       1474   ,         2.0   ,             -   ,               86.0   ,                 11004   ,
2024-03-28 23:06:57 ,          99.8   ,           2593.7   ,               62.0   ,         52   ,                       1474   ,         2.0   ,         0.765   ,               83.0   ,                 11003   ,
2024-03-28 23:06:58 ,          99.8   ,           2593.7   ,               64.0   ,         58   ,                       1474   ,         2.4   ,             -   ,               78.0   ,                 11003   ,
2024-03-28 23:06:59 ,         598.5   ,           2593.7   ,               64.0   ,         76   ,                       1474   ,         3.6   ,         0.800   ,               78.0   ,                 11004   ,
2024-03-28 23:07:00 ,         598.5   ,           2593.7   ,               64.0   ,         69   ,                       1474   ,         3.1   ,         0.800   ,               82.0   ,                 11006   ,
2024-03-28 23:07:01 ,         598.5   ,           2593.7   ,               63.0   ,         55   ,                       1474   ,         2.2   ,         0.800   ,               79.0   ,                 11006   ,
2024-03-28 23:07:02 ,         598.5   ,           2593.7   ,               63.0   ,         52   ,                       1475   ,         2.0   ,         0.805   ,               78.0   ,                 11006   ,
2024-03-28 23:07:03 ,          99.8   ,           2593.7   ,               62.0   ,         56   ,                       1475   ,         2.2   ,             -   ,               86.0   ,                 11007   ,
2024-03-28 23:07:04 ,         598.5   ,           2593.7   ,               63.0   ,         58   ,                       1475   ,         2.4   ,         0.800   ,               82.0   ,                 11004   ,
2024-03-28 23:07:05 ,          99.8   ,           2593.7   ,               63.0   ,         65   ,                       1475   ,         2.7   ,             -   ,               75.0   ,                 10990   ,
2024-03-28 23:07:06 ,         598.5   ,           2593.7   ,               64.0   ,         64   ,                       1476   ,         2.7   ,         0.805   ,               80.0   ,                 10990   ,
2024-03-28 23:07:07 ,          99.8   ,           2593.7   ,               62.0   ,         65   ,                       1477   ,         2.7   ,             -   ,               76.0   ,                 10990   ,
